"mass","density","time","Dynamics"
8.87464729993771,1.68799021211551e-16,"begin","Observed"
8.8842727308487,1.50174056509869e-16,"begin","Observed"
8.8938981617597,1.33572510852336e-16,"begin","Observed"
8.90352359267069,1.18778122650458e-16,"begin","Observed"
8.91314902358169,1.05597348354878e-16,"begin","Observed"
8.92277445449268,9.38570192896947e-17,"begin","Observed"
8.93239988540368,8.3402235491322e-17,"begin","Observed"
8.94202531631467,7.40944730751077e-17,"begin","Observed"
8.95165074722567,6.58098839267626e-17,"begin","Observed"
8.96127617813666,5.84377685746356e-17,"begin","Observed"
8.97090160904766,5.18792049626098e-17,"begin","Observed"
8.98052703995865,4.60458175300092e-17,"begin","Observed"
8.99015247086965,4.08586725307716e-17,"begin","Observed"
8.99977790178064,3.6247286904186e-17,"begin","Observed"
9.00940333269164,3.21487392572942e-17,"begin","Observed"
9.01902876360264,2.85068726470142e-17,"begin","Observed"
9.02865419451363,2.5271579869312e-17,"begin","Observed"
9.03827962542463,2.23981628835778e-17,"begin","Observed"
9.04790505633562,1.98467588320315e-17,"begin","Observed"
9.05753048724662,1.75818258648932e-17,"begin","Observed"
9.06715591815761,1.55716826598535e-17,"begin","Observed"
9.07678134906861,1.37880961360314e-17,"begin","Observed"
9.0864067799796,1.22059124144081e-17,"begin","Observed"
9.0960322108906,1.0802726574356e-17,"begin","Observed"
9.10565764180159,9.55858720460007e-18,"begin","Observed"
9.11528307271259,8.45573215137764e-18,"begin","Observed"
9.12490850362359,7.47835223102135e-18,"begin","Observed"
9.13453393453458,6.61238000250838e-18,"begin","Observed"
9.14415936544558,5.84530099121137e-18,"begin","Observed"
9.15378479635657,5.16598502131361e-18,"begin","Observed"
9.16341022726757,4.56453555398172e-18,"begin","Observed"
9.17303565817856,4.03215514402706e-18,"begin","Observed"
9.18266108908956,3.56102532176666e-18,"begin","Observed"
9.19228652000055,3.14419938125726e-18,"begin","Observed"
9.20191195091155,2.77550671292973e-18,"begin","Observed"
9.21153738182254,2.44946745964026e-18,"begin","Observed"
9.22116281273354,2.16121640184545e-18,"begin","Observed"
9.23078824364453,1.90643509142126e-18,"begin","Observed"
9.24041367455553,1.68129135585769e-18,"begin","Observed"
9.25003910546652,1.48238538633416e-18,"begin","Observed"
9.25966453637752,1.30670170555091e-18,"begin","Observed"
9.26928996728851,1.15156638511068e-18,"begin","Observed"
9.27891539819951,1.0146089485524e-18,"begin","Observed"
9.28854082911051,8.93728455609068e-19,"begin","Observed"
9.2981662600215,7.8706331658065e-19,"begin","Observed"
9.3077916909325,6.92964433505588e-19,"begin","Observed"
9.31741712184349,6.09971307640695e-19,"begin","Observed"
9.32704255275449,5.36790791125439e-19,"begin","Observed"
9.33666798366548,4.72278195066554e-19,"begin","Observed"
9.34629341457648,4.15420497043485e-19,"begin","Observed"
9.35591884548747,3.65321418572544e-19,"begin","Observed"
9.36554427639847,3.21188167709479e-19,"begin","Observed"
9.37516970730946,2.82319664014796e-19,"begin","Observed"
9.38479513822046,2.48096082822213e-19,"begin","Observed"
9.39442056913146,2.17969573378899e-19,"begin","Observed"
9.40404600004245,1.91456021183411e-19,"begin","Observed"
9.41367143095344,1.68127738928339e-19,"begin","Observed"
9.42329686186444,1.4760698303441e-19,"begin","Observed"
9.43292229277544,1.2956020399792e-19,"begin","Observed"
9.44254772368643,1.13692948805326e-19,"begin","Observed"
9.45217315459743,9.97453426234576e-20,"begin","Observed"
9.46179858550842,8.7488084965047e-20,"begin","Observed"
9.47142401641942,7.67189026585975e-20,"begin","Observed"
9.48104944733041,6.72594083102548e-20,"begin","Observed"
9.49067487824141,5.89523186151387e-20,"begin","Observed"
9.5003003091524,5.16589919297446e-20,"begin","Observed"
9.5099257400634,4.52572490210965e-20,"begin","Observed"
9.51955117097439,3.96394449212066e-20,"begin","Observed"
9.52917660188539,3.47107633895696e-20,"begin","Observed"
9.53880203279638,3.03877086690329e-20,"begin","Observed"
9.54842746370738,2.65967720535345e-20,"begin","Observed"
9.55805289461838,2.3273253307605e-20,"begin","Observed"
9.56767832552937,2.03602192208486e-20,"begin","Observed"
9.57730375644037,1.78075835759898e-20,"begin","Observed"
9.58692918735136,1.55712945834401e-20,"begin","Observed"
9.59655461826236,1.36126174127e-20,"begin","Observed"
9.60618004917335,1.18975008528246e-20,"begin","Observed"
9.61580548008435,1.03960183797694e-20,"begin","Observed"
0,1.91904367084464e-09,"end","Observed"
0.00962543091099534,2.03470687105418e-09,"end","Observed"
0.0192508618219907,2.15704630401907e-09,"end","Observed"
0.028876292732986,2.28642893077187e-09,"end","Observed"
0.0385017236439814,2.4232407744591e-09,"end","Observed"
0.0481271545549767,2.5678878463013e-09,"end","Observed"
0.0577525854659721,2.72079711295563e-09,"end","Observed"
0.0673780163769674,2.8824175069413e-09,"end","Observed"
0.0770034472879627,3.05322098184474e-09,"end","Observed"
0.0866288781989581,3.2337036140798e-09,"end","Observed"
0.0962543091099534,3.42438675303829e-09,"end","Observed"
0.105879740020949,3.62581822152673e-09,"end","Observed"
0.115505170931944,3.83857356844853e-09,"end","Observed"
0.125130601842939,4.06325737575447e-09,"end","Observed"
0.134756032753935,4.30050462175042e-09,"end","Observed"
0.14438146366493,4.55098210291851e-09,"end","Observed"
0.154006894575925,4.81538991647626e-09,"end","Observed"
0.163632325486921,5.09446300596882e-09,"end","Observed"
0.173257756397916,5.38897277226135e-09,"end","Observed"
0.182883187308912,5.69972875237141e-09,"end","Observed"
0.192508618219907,6.02758036865659e-09,"end","Observed"
0.202134049130902,6.37341875094865e-09,"end","Observed"
0.211759480041898,6.73817863430328e-09,"end","Observed"
0.221384910952893,7.12284033511401e-09,"end","Observed"
0.231010341863888,7.52843180842018e-09,"end","Observed"
0.240635772774884,7.95603078931962e-09,"end","Observed"
0.250261203685879,8.40676702148274e-09,"end","Observed"
0.259886634596874,8.88182457584784e-09,"end","Observed"
0.26951206550787,9.38244426266521e-09,"end","Observed"
0.279137496418865,9.90992614014596e-09,"end","Observed"
0.28876292732986,1.04656321230591e-08,"end","Observed"
0.298388358240856,1.1050988694714e-08,"end","Observed"
0.308013789151851,1.16674897258546e-08,"end","Observed"
0.317639220062846,1.2316699404087e-08,"end","Observed"
0.327264650973842,1.30002552775567e-08,"end","Observed"
0.336890081884837,1.37198714166858e-08,"end","Observed"
0.346515512795832,1.44773416978806e-08,"end","Observed"
0.356140943706828,1.52745432132161e-08,"end","Observed"
0.365766374617823,1.61134398102046e-08,"end","Observed"
0.375391805528818,1.69960857658565e-08,"end","Observed"
0.385017236439814,1.79246295993422e-08,"end","Observed"
0.394642667350809,1.89013180276698e-08,"end","Observed"
0.404268098261804,1.99285000688955e-08,"end","Observed"
0.4138935291728,2.10086312974901e-08,"end","Observed"
0.423518960083795,2.21442782565931e-08,"end","Observed"
0.43314439099479,2.33381230319943e-08,"end","Observed"
0.442769821905786,2.45929679927934e-08,"end","Observed"
0.452395252816781,2.5911740703798e-08,"end","Observed"
0.462020683727776,2.72974990148412e-08,"end","Observed"
0.471646114638772,2.87534363323079e-08,"end","Observed"
0.481271545549767,3.0282887078287e-08,"end","Observed"
0.490896976460762,3.18893323428831e-08,"end","Observed"
0.500522407371758,3.35764057353528e-08,"end","Observed"
0.510147838282753,3.53478994398583e-08,"end","Observed"
0.519773269193748,3.72077704817701e-08,"end","Observed"
0.529398700104744,3.91601472105946e-08,"end","Observed"
0.539024131015739,4.12093360057493e-08,"end","Observed"
0.548649561926735,4.33598282115755e-08,"end","Observed"
0.55827499283773,4.56163073081443e-08,"end","Observed"
0.567900423748725,4.79836563246007e-08,"end","Observed"
0.577525854659721,5.04669655019903e-08,"end","Observed"
0.587151285570716,5.30715402127354e-08,"end","Observed"
0.596776716481711,5.58029091441686e-08,"end","Observed"
0.606402147392707,5.86668327538051e-08,"end","Observed"
0.616027578303702,6.16693120043376e-08,"end","Observed"
0.625653009214697,6.48165973866791e-08,"end","Observed"
0.635278440125693,6.81151982397651e-08,"end","Observed"
0.644903871036688,7.15718923762704e-08,"end","Observed"
0.654529301947683,7.51937360238979e-08,"end","Observed"
0.664154732858679,7.8988074092474e-08,"end","Observed"
0.673780163769674,8.29625507777565e-08,"end","Observed"
0.683405594680669,8.71251205136208e-08,"end","Observed"
0.693031025591665,9.14840592851916e-08,"end","Observed"
0.70265645650266,9.60479763164995e-08,"end","Observed"
0.712281887413655,1.00825826147452e-07,"end","Observed"
0.721907318324651,1.05826921116271e-07,"end","Observed"
0.731532749235646,1.11060944265175e-07,"end","Observed"
0.741158180146641,1.16537962688914e-07,"end","Observed"
0.750783611057637,1.22268441347952e-07,"end","Observed"
0.760409041968632,1.28263257370562e-07,"end","Observed"
0.770034472879627,1.3453371487101e-07,"end","Observed"
0.779659903790623,1.41091560314338e-07,"end","Observed"
0.789285334701618,1.47948998462142e-07,"end","Observed"
0.798910765612613,1.551187089382e-07,"end","Observed"
0.808536196523609,1.62613863457953e-07,"end","Observed"
0.818161627434604,1.70448143771833e-07,"end","Observed"
0.827787058345599,1.78635760379202e-07,"end","Observed"
0.837412489256595,1.87191472077607e-07,"end","Observed"
0.84703792016759,1.96130606421021e-07,"end","Observed"
0.856663351078585,2.05469081171156e-07,"end","Observed"
0.866288781989581,2.15223426837722e-07,"end","Observed"
0.875914212900576,2.25410810417111e-07,"end","Observed"
0.885539643811571,2.36049060454414e-07,"end","Observed"
0.895165074722567,2.47156693571328e-07,"end","Observed"
0.904790505633562,2.58752942622569e-07,"end","Observed"
0.914415936544558,2.70857786666187e-07,"end","Observed"
0.924041367455553,2.83491982959077e-07,"end","Observed"
0.933666798366548,2.9667710121824e-07,"end","Observed"
0.943292229277544,3.10435560421511e-07,"end","Observed"
0.952917660188539,3.24790668458852e-07,"end","Observed"
0.962543091099534,3.39766664987503e-07,"end","Observed"
0.97216852201053,3.55388767891708e-07,"end","Observed"
0.981793952921525,3.71683223801068e-07,"end","Observed"
0.99141938383252,3.88677363181351e-07,"end","Observed"
1.00104481474352,4.06399660578506e-07,"end","Observed"
1.01067024565451,4.24879800671469e-07,"end","Observed"
1.02029567656551,4.44148750872789e-07,"end","Observed"
1.0299211074765,4.64238841309021e-07,"end","Observed"
1.0395465383875,4.85183853116167e-07,"end","Observed"
1.04917196929849,5.07019116100021e-07,"end","Observed"
1.05879740020949,5.297816169382e-07,"end","Observed"
1.06842283112048,5.53510119240918e-07,"end","Observed"
1.07804826203148,5.78245296942249e-07,"end","Observed"
1.08767369294247,6.04029882663923e-07,"end","Observed"
1.09729912385347,6.30908832880841e-07,"end","Observed"
1.10692455476446,6.58929511922521e-07,"end","Observed"
1.11654998567546,6.88141897069077e-07,"end","Observed"
1.12617541658646,7.18598807245177e-07,"end","Observed"
1.13580084749745,7.50356158082038e-07,"end","Observed"
1.14542627840845,7.83473246407332e-07,"end","Observed"
1.15505170931944,8.18013067536696e-07,"end","Observed"
1.16467714023044,8.54042669080168e-07,"end","Observed"
1.17430257114143,8.9163354534285e-07,"end","Observed"
1.18392800205243,9.3086207679293e-07,"end","Observed"
1.19355343296342,9.71810019492401e-07,"end","Observed"
1.20317886387442,1.01456504983761e-06,"end","Observed"
1.21280429478541,1.05922137043829e-06,"end","Observed"
1.22242972569641,1.10588038347575e-06,"end","Observed"
1.2320551566074,1.15465143842321e-06,"end","Observed"
1.2416805875184,1.20565266158411e-06,"end","Observed"
1.25130601842939,1.25901187550629e-06,"end","Observed"
1.26093144934039,1.31486761696146e-06,"end","Observed"
1.27055688025139,1.37337026283783e-06,"end","Observed"
1.28018231116238,1.43468327397767e-06,"end","Observed"
1.28980774207338,1.49898456769917e-06,"end","Observed"
1.29943317298437,1.56646803046846e-06,"end","Observed"
1.30905860389537,1.63734518293132e-06,"end","Observed"
1.31868403480636,1.71184701026857e-06,"end","Observed"
1.32830946571736,1.79022597160034e-06,"end","Observed"
1.33793489662835,1.87275820292501e-06,"end","Observed"
1.34756032753935,1.95974592883248e-06,"end","Observed"
1.35718575845034,2.05152009896944e-06,"end","Observed"
1.36681118936134,2.14844326594743e-06,"end","Observed"
1.37643662027233,2.25091272206258e-06,"end","Observed"
1.38606205118333,2.35936391282718e-06,"end","Observed"
1.39568748209432,2.47427414588468e-06,"end","Observed"
1.40531291300532,2.59616661437779e-06,"end","Observed"
1.41493834391632,2.72561475424837e-06,"end","Observed"
1.42456377482731,2.86324695525163e-06,"end","Observed"
1.43418920573831,3.0097516456477e-06,"end","Observed"
1.4438146366493,3.16588277057235e-06,"end","Observed"
1.4534400675603,3.33246568396486e-06,"end","Observed"
1.46306549847129,3.51040347362454e-06,"end","Observed"
1.47269092938229,3.70068373845453e-06,"end","Observed"
1.48231636029328,3.90438583621136e-06,"end","Observed"
1.49194179120428,4.12268861908501e-06,"end","Observed"
1.50156722211527,4.35687867316483e-06,"end","Observed"
1.51119265302627,4.60835907627568e-06,"end","Observed"
1.52081808393726,4.8786586867719e-06,"end","Observed"
1.53044351484826,5.16944197362911e-06,"end","Observed"
1.54006894575925,5.48251939555178e-06,"end","Observed"
1.54969437667025,5.81985833379461e-06,"end","Observed"
1.55931980758125,6.18359457995538e-06,"end","Observed"
1.56894523849224,6.57604437611617e-06,"end","Observed"
1.57857066940324,6.9997170003699e-06,"end","Observed"
1.58819610031423,7.4573278859536e-06,"end","Observed"
1.59782153122523,7.95181225690655e-06,"end","Observed"
1.60744696213622,8.48633925736913e-06,"end","Observed"
1.61707239304722,9.06432654533347e-06,"end","Observed"
1.62669782395821,9.68945531484646e-06,"end","Observed"
1.63632325486921,1.0365685703355e-05,"end","Observed"
1.6459486857802,1.10972725330815e-05,"end","Observed"
1.6555741166912,1.18887813270407e-05,"end","Observed"
1.66519954760219,1.27451045315792e-05,"end","Observed"
1.67482497851319,1.36714778681657e-05,"end","Observed"
1.68445040942419,1.46734967276259e-05,"end","Observed"
1.69407584033518,1.57571325101347e-05,"end","Observed"
1.70370127124618,1.69287488041205e-05,"end","Observed"
1.71332670215717,1.81951172868519e-05,"end","Observed"
1.72295213306817,1.95634332189447e-05,"end","Observed"
1.73257756397916,2.10413303944275e-05,"end","Observed"
1.74220299489016,2.26368953974288e-05,"end","Observed"
1.75182842580115,2.4358681006095e-05,"end","Observed"
1.76145385671215,2.62157185741326e-05,"end","Observed"
1.77107928762314,2.82175292105014e-05,"end","Observed"
1.78070471853414,3.03741335683994e-05,"end","Observed"
1.79033014944513,3.26960600459093e-05,"end","Observed"
1.79995558035613,3.51943511926606e-05,"end","Observed"
1.80958101126712,3.78805681097525e-05,"end","Observed"
1.81920644217812,4.07667926241311e-05,"end","Observed"
1.82883187308912,4.38656270137799e-05,"end","Observed"
1.83845730400011,4.71901910566219e-05,"end","Observed"
1.84808273491111,5.07541161741156e-05,"end","Observed"
1.8577081658221,5.4571536440299e-05,"end","Observed"
1.8673335967331,5.86570762286743e-05,"end","Observed"
1.87695902764409,6.30258342729645e-05,"end","Observed"
1.88658445855509,6.76933639235792e-05,"end","Observed"
1.89620988946608,7.26756493897138e-05,"end","Observed"
1.90583532037708,7.79890777675268e-05,"end","Observed"
1.91546075128807,8.36504066678839e-05,"end","Observed"
1.92508618219907,8.9676727272837e-05,"end","Observed"
1.93471161311006,9.60854226683921e-05,"end","Observed"
1.94433704402106,0.000102894121322274,"end","Observed"
1.95396247493205,0.000110120645599349,"end","Observed"
1.96358790584305,0.000117782955234203,"end","Observed"
1.97321333675405,0.000125899085710289,"end","Observed"
1.98283876766504,0.000134487081529504,"end","Observed"
1.99246419857604,0.000143564924402356,"end","Observed"
2.00208962948703,0.000153150456482904,"end","Observed"
2.01171506039803,0.000163261299076442,"end","Observed"
2.02134049130902,0.000173914768442761,"end","Observed"
2.03096592222002,0.000185127795054406,"end","Observed"
2.04059135313101,0.000196916870469253,"end","Observed"
2.05021678404201,0.000209298108269619,"end","Observed"
2.059842214953,0.000222287707138254,"end","Observed"
2.069467645864,0.000235903704749229,"end","Observed"
2.07909307677499,0.000250171549266432,"end","Observed"
2.08871850768599,0.000265140077890931,"end","Observed"
2.09834393859698,0.000280923563530928,"end","Observed"
2.10796936950798,0.00029780344553003,"end","Observed"
2.11759480041898,0.00031645399449195,"end","Observed"
2.12722023132997,0.000338398592469285,"end","Observed"
2.13684566224097,0.000366842830971866,"end","Observed"
2.14647109315196,0.000408027193103978,"end","Observed"
2.15609652406296,0.00047312626135654,"end","Observed"
2.16572195497395,0.000580416169488971,"end","Observed"
2.17534738588495,0.000756917323955377,"end","Observed"
2.18497281679594,0.00103812984997758,"end","Observed"
2.19459824770694,0.00146417231473124,"end","Observed"
2.20422367861793,0.00207112013918046,"end","Observed"
2.21384910952893,0.0028779913771754,"end","Observed"
2.22347454043992,0.00387244262728506,"end","Observed"
2.23309997135092,0.00500075200180553,"end","Observed"
2.24272540226191,0.00616839734620657,"end","Observed"
2.25235083317291,0.00725510771320827,"end","Observed"
2.26197626408391,0.00814277775076834,"end","Observed"
2.2716016949949,0.00874822960741438,"end","Observed"
2.2812271259059,0.00904887790688902,"end","Observed"
2.29085255681689,0.00909059288211607,"end","Observed"
2.30047798772789,0.00897355549861277,"end","Observed"
2.31010341863888,0.00882073916913415,"end","Observed"
2.31972884954988,0.0087404863578624,"end","Observed"
2.32935428046087,0.00879625627030786,"end","Observed"
2.33897971137187,0.00899270095857909,"end","Observed"
2.34860514228286,0.00928026187597483,"end","Observed"
2.35823057319386,0.00957397058201909,"end","Observed"
2.36785600410485,0.00977860109555186,"end","Observed"
2.37748143501585,0.00981229830413892,"end","Observed"
2.38710686592685,0.00962321485671787,"end","Observed"
2.39673229683784,0.00919689223559845,"end","Observed"
2.40635772774884,0.00855486105385023,"end","Observed"
2.41598315865983,0.00774666806823449,"end","Observed"
2.42560858957083,0.00683827213432889,"end","Observed"
2.43523402048182,0.00589972653387068,"end","Observed"
2.44485945139282,0.00499453115569728,"end","Observed"
2.45448488230381,0.00417220311551703,"end","Observed"
2.46411031321481,0.00346467027938005,"end","Observed"
2.4737357441258,0.00288622847862654,"end","Observed"
2.4833611750368,0.00243618090166078,"end","Observed"
2.49298660594779,0.00210298606237184,"end","Observed"
2.50261203685879,0.00186877232010853,"end","Observed"
2.51223746776978,0.00171334384639749,"end","Observed"
2.52186289868078,0.00161717683375231,"end","Observed"
2.53148832959178,0.0015632646826077,"end","Observed"
2.54111376050277,0.00153793663394549,"end","Observed"
2.55073919141377,0.00153091676875501,"end","Observed"
2.56036462232476,0.00153492248455214,"end","Observed"
2.56999005323576,0.00154505957535498,"end","Observed"
2.57961548414675,0.00155819510485776,"end","Observed"
2.58924091505775,0.00157241104126012,"end","Observed"
2.59886634596874,0.00158657937151137,"end","Observed"
2.60849177687974,0.0016000591425542,"end","Observed"
2.61811720779073,0.00161249549749001,"end","Observed"
2.62774263870173,0.00162369456231452,"end","Observed"
2.63736806961272,0.00163354991895138,"end","Observed"
2.64699350052372,0.00164200165437386,"end","Observed"
2.65661893143471,0.0016490146864608,"end","Observed"
2.66624436234571,0.00165456784234034,"end","Observed"
2.67586979325671,0.00165864861221425,"end","Observed"
2.6854952241677,0.00166125074424358,"end","Observed"
2.6951206550787,0.00166237318888704,"end","Observed"
2.70474608598969,0.00166201965052776,"end","Observed"
2.71437151690069,0.00166019839778213,"end","Observed"
2.72399694781168,0.00165692218055512,"end","Observed"
2.73362237872268,0.00165220819784658,"end","Observed"
2.74324780963367,0.00164607810952248,"end","Observed"
2.75287324054467,0.00163855811678585,"end","Observed"
2.76249867145566,0.00162967916570895,"end","Observed"
2.77212410236666,0.00161947736544688,"end","Observed"
2.78174953327765,0.00160799476454945,"end","Observed"
2.79137496418865,0.00159528070085972,"end","Observed"
2.80100039509964,0.00158139403734273,"end","Observed"
2.81062582601064,0.00156640671983388,"end","Observed"
2.82025125692164,0.00155040924024916,"end","Observed"
2.82987668783263,0.00153351874910053,"end","Observed"
2.83950211874363,0.00151589071071728,"end","Observed"
2.84912754965462,0.00149773509356652,"end","Observed"
2.85875298056562,0.00147933807768703,"end","Observed"
2.86837841147661,0.00146109006424879,"end","Observed"
2.87800384238761,0.00144352029890222,"end","Observed"
2.8876292732986,0.00142733758225816,"end","Observed"
2.8972547042096,0.00141347527248185,"end","Observed"
2.90688013512059,0.00140313707588559,"end","Observed"
2.91650556603159,0.00139783805080872,"end","Observed"
2.92613099694258,0.00139943302041332,"end","Observed"
2.93575642785358,0.00141012254714653,"end","Observed"
2.94538185876457,0.00143242524921916,"end","Observed"
2.95500728967557,0.00146910511572675,"end","Observed"
2.96463272058657,0.00152304418659762,"end","Observed"
2.97425815149756,0.00159705496719479,"end","Observed"
2.98388358240856,0.00169363342580929,"end","Observed"
2.99350901331955,0.00181466212402079,"end","Observed"
3.00313444423055,0.00196108316529653,"end","Observed"
3.01275987514154,0.0021325708728752,"end","Observed"
3.02238530605254,0.00232724263766748,"end","Observed"
3.03201073696353,0.00254145123145363,"end","Observed"
3.04163616787453,0.00276970125622458,"end","Observed"
3.05126159878552,0.00300472509579256,"end","Observed"
3.06088702969652,0.00323773954740897,"end","Observed"
3.07051246060751,0.00345888429223335,"end","Observed"
3.08013789151851,0.00365781985292239,"end","Observed"
3.0897633224295,0.00382443905668398,"end","Observed"
3.0993887533405,0.0039496261565515,"end","Observed"
3.1090141842515,0.00402598534773174,"end","Observed"
3.11863961516249,0.0040484581813559,"end","Observed"
3.12826504607349,0.00401475847301476,"end","Observed"
3.13789047698448,0.00392557294623486,"end","Observed"
3.14751590789548,0.0037845033677094,"end","Observed"
3.15714133880647,0.00359775719231346,"end","Observed"
3.16676676971747,0.00337362390953987,"end","Observed"
3.17639220062846,0.00312179874161828,"end","Observed"
3.18601763153946,0.00285263052698814,"end","Observed"
3.19564306245045,0.00257637466607075,"end","Observed"
3.20526849336145,0.00230252500401221,"end","Observed"
3.21489392427244,0.0020392823912302,"end","Observed"
3.22451935518344,0.00179319564149074,"end","Observed"
3.23414478609444,0.00156898656659755,"end","Observed"
3.24377021700543,0.00136954844242825,"end","Observed"
3.25339564791643,0.00119608961600735,"end","Observed"
3.26302107882742,0.00104838277948428,"end","Observed"
3.27264650973842,0.000925076190569664,"end","Observed"
3.28227194064941,0.000824025121282286,"end","Observed"
3.29189737156041,0.000742608545891766,"end","Observed"
3.3015228024714,0.000678005602006478,"end","Observed"
3.3111482333824,0.000627416742974659,"end","Observed"
3.32077366429339,0.000588224132844792,"end","Observed"
3.33039909520439,0.000558093613963602,"end","Observed"
3.34002452611538,0.000535025959445658,"end","Observed"
3.34964995702638,0.000517368065507612,"end","Observed"
3.35927538793737,0.000503795566947385,"end","Observed"
3.36890081884837,0.00049327760691478,"end","Observed"
3.37852624975937,0.000485032755100383,"end","Observed"
3.38815168067036,0.000478482890948512,"end","Observed"
3.39777711158136,0.000473209675832065,"end","Observed"
3.40740254249235,0.000468916311333167,"end","Observed"
3.41702797340335,0.00046539576403411,"end","Observed"
3.42665340431434,0.000462505565383121,"end","Observed"
3.43627883522534,0.000460148629177582,"end","Observed"
3.44590426613633,0.00045825919011357,"end","Observed"
3.45552969704733,0.000456792863319579,"end","Observed"
3.46515512795832,0.000455719871435831,"end","Observed"
3.47478055886932,0.000455020613170818,"end","Observed"
3.48440598978031,0.000454682905130158,"end","Observed"
3.49403142069131,0.000454700384910315,"end","Observed"
3.5036568516023,0.00045507170044637,"end","Observed"
3.5132822825133,0.000455800221329518,"end","Observed"
3.5229077134243,0.000456894091806324,"end","Observed"
3.53253314433529,0.000458366505529909,"end","Observed"
3.54215857524629,0.000460236123362125,"end","Observed"
3.55178400615728,0.000462527582242804,"end","Observed"
3.56140943706828,0.000465272059397801,"end","Observed"
3.57103486797927,0.000468507865186031,"end","Observed"
3.58066029889027,0.00047228104210583,"end","Observed"
3.59028572980126,0.000476645948618532,"end","Observed"
3.59991116071226,0.00048166580569678,"end","Observed"
3.60953659162325,0.000487413182187409,"end","Observed"
3.61916202253425,0.000493970392777974,"end","Observed"
3.62878745344524,0.000501429780046059,"end","Observed"
3.63841288435624,0.000509893850273227,"end","Observed"
3.64803831526723,0.000519475232283641,"end","Observed"
3.65766374617823,0.000530296431400355,"end","Observed"
3.66728917708923,0.000542489361181285,"end","Observed"
3.67691460800022,0.000556194664554132,"end","Observed"
3.68654003891122,0.000571560907626388,"end","Observed"
3.69616546982221,0.000588743896231389,"end","Observed"
3.70579090073321,0.000607906732935341,"end","Observed"
3.7154163316442,0.000629221998261091,"end","Observed"
3.7250417625552,0.000652878940922453,"end","Observed"
3.73466719346619,0.000679101309221885,"end","Observed"
3.74429262437719,0.000708186107644145,"end","Observed"
3.75391805528818,0.000740580740478028,"end","Observed"
3.76354348619918,0.000777025828571091,"end","Observed"
3.77316891711017,0.000818802230432794,"end","Observed"
3.78279434802117,0.000868129713387587,"end","Observed"
3.79241977893216,0.000928763891221501,"end","Observed"
3.80204520984316,0.00100681617144087,"end","Observed"
3.81167064075416,0.00111176533995161,"end","Observed"
3.82129607166515,0.0012575294206265,"end","Observed"
3.83092150257615,0.00146332562838792,"end","Observed"
3.84054693348714,0.00175389086559652,"end","Observed"
3.85017236439814,0.00215852139392457,"end","Observed"
3.85979779530913,0.00270839893950708,"end","Observed"
3.86942322622013,0.00343188415864002,"end","Observed"
3.87904865713112,0.00434792060204844,"end","Observed"
3.88867408804212,0.00545836082507217,"end","Observed"
3.89829951895311,0.00674074407579857,"end","Observed"
3.90792494986411,0.00814356547964433,"end","Observed"
3.9175503807751,0.00958609767463951,"end","Observed"
3.9271758116861,0.0109641691854911,"end","Observed"
3.93680124259709,0.0121619946287255,"end","Observed"
3.94642667350809,0.0130684852075712,"end","Observed"
3.95605210441909,0.0135949532643424,"end","Observed"
3.96567753533008,0.0136903160254532,"end","Observed"
3.97530296624108,0.0133501756161502,"end","Observed"
3.98492839715207,0.0126175207195025,"end","Observed"
3.99455382806307,0.0115748753401005,"end","Observed"
4.00417925897406,0.0103298560573723,"end","Observed"
4.01380468988506,0.00899761338468232,"end","Observed"
4.02343012079605,0.00768408582012757,"end","Observed"
4.03305555170705,0.00647333845994057,"end","Observed"
4.04268098261804,0.0054208192876491,"end","Observed"
4.05230641352904,0.00455268640910285,"end","Observed"
4.06193184444003,0.00386996851752986,"end","Observed"
4.07155727535103,0.00335555419176625,"end","Observed"
4.08118270626202,0.00298192933370015,"end","Observed"
4.09080813717302,0.00271803418188301,"end","Observed"
4.10043356808402,0.00253431579715576,"end","Observed"
4.11005899899501,0.00240574166111863,"end","Observed"
4.11968442990601,0.00231303988383764,"end","Observed"
4.129309860817,0.00224268219148691,"end","Observed"
4.138935291728,0.00218616019815193,"end","Observed"
4.14856072263899,0.00213900281624945,"end","Observed"
4.15818615354999,0.00209982612317268,"end","Observed"
4.16781158446098,0.00206955736048053,"end","Observed"
4.17743701537198,0.00205086301182338,"end","Observed"
4.18706244628297,0.00204774369869143,"end","Observed"
4.19668787719397,0.00206522854348808,"end","Observed"
4.20631330810496,0.00210909676168806,"end","Observed"
4.21593873901596,0.00218556404968995,"end","Observed"
4.22556416992696,0.00230088894177497,"end","Observed"
4.23518960083795,0.00246087614637252,"end","Observed"
4.24481503174895,0.00267027827156232,"end","Observed"
4.25444046265994,0.00293212305415289,"end","Observed"
4.26406589357094,0.00324701833499868,"end","Observed"
4.27369132448193,0.0036125086833859,"end","Observed"
4.28331675539293,0.00402257207996571,"end","Observed"
4.29294218630392,0.0044673486247246,"end","Observed"
4.30256761721492,0.0049331828835182,"end","Observed"
4.31219304812591,0.00540303607070297,"end","Observed"
4.32181847903691,0.00585728518178401,"end","Observed"
4.3314439099479,0.00627487766257141,"end","Observed"
4.3410693408589,0.00663475894901632,"end","Observed"
4.35069477176989,0.00691744448129062,"end","Observed"
4.36032020268089,0.0071065758976562,"end","Observed"
4.36994563359189,0.00719028974889569,"end","Observed"
4.37957106450288,0.00716223982236166,"end","Observed"
