"matssname","source","energy_ratio","Dynamics"
"bbs_rtrg_101_42","ratio_real",1.20896227789776,"Observed"
"bbs_rtrg_102_45","ratio_sim",0.860123475958993,"Abundance driven"
"bbs_rtrg_102_45","ratio_real",0.860123475958993,"Observed"
"bbs_rtrg_103_45","ratio_sim",0.679965998493328,"Abundance driven"
"bbs_rtrg_103_45","ratio_real",0.679965998493328,"Observed"
"bbs_rtrg_103_64","ratio_sim",1.22977007927853,"Abundance driven"
"bbs_rtrg_103_64","ratio_real",1.22977007927853,"Observed"
"bbs_rtrg_104_92","ratio_sim",0.740440387382166,"Abundance driven"
"bbs_rtrg_104_92","ratio_real",0.740440387382166,"Observed"
"bbs_rtrg_105_2","ratio_sim",1.59677523904224,"Abundance driven"
"bbs_rtrg_105_2","ratio_real",1.59677523904224,"Observed"
"bbs_rtrg_105_4","ratio_sim",0.81862455363652,"Abundance driven"
"bbs_rtrg_105_4","ratio_real",0.81862455363652,"Observed"
"bbs_rtrg_105_45","ratio_sim",0.5652245107227,"Abundance driven"
"bbs_rtrg_105_45","ratio_real",0.5652245107227,"Observed"
"bbs_rtrg_107_45","ratio_sim",1.24446075172242,"Abundance driven"
"bbs_rtrg_107_45","ratio_real",1.24446075172242,"Observed"
"bbs_rtrg_107_66","ratio_sim",1.34637796977243,"Abundance driven"
"bbs_rtrg_107_66","ratio_real",1.34637796977243,"Observed"
"bbs_rtrg_108_14","ratio_sim",1.46302115972818,"Abundance driven"
"bbs_rtrg_108_14","ratio_real",1.46302115972818,"Observed"
"bbs_rtrg_108_85","ratio_sim",0.74901950745282,"Abundance driven"
"bbs_rtrg_108_85","ratio_real",0.74901950745282,"Observed"
"bbs_rtrg_109_21","ratio_sim",0.577195730206197,"Abundance driven"
"bbs_rtrg_109_21","ratio_real",0.577195730206197,"Observed"
"bbs_rtrg_109_52","ratio_sim",0.654262157480287,"Abundance driven"
"bbs_rtrg_109_52","ratio_real",0.654262157480287,"Observed"
"bbs_rtrg_109_85","ratio_sim",0.650568300229209,"Abundance driven"
"bbs_rtrg_109_85","ratio_real",0.650568300229209,"Observed"
"bbs_rtrg_11_17","ratio_sim",0.735508707096185,"Abundance driven"
"bbs_rtrg_11_17","ratio_real",0.735508707096185,"Observed"
"bbs_rtrg_11_35","ratio_sim",0.624929135497776,"Abundance driven"
"bbs_rtrg_11_35","ratio_real",0.624929135497776,"Observed"
"bbs_rtrg_11_46","ratio_sim",1.04774007655179,"Abundance driven"
"bbs_rtrg_11_46","ratio_real",0.649907290858023,"Observed"
"bbs_rtrg_11_52","ratio_sim",0.732312742838806,"Abundance driven"
"bbs_rtrg_11_52","ratio_real",0.732312742838806,"Observed"
"bbs_rtrg_11_63","ratio_sim",0.742473768453293,"Abundance driven"
"bbs_rtrg_11_63","ratio_real",0.742473768453293,"Observed"
"bbs_rtrg_11_64","ratio_sim",1.26811372429599,"Abundance driven"
"bbs_rtrg_11_64","ratio_real",1.26811372429599,"Observed"
"bbs_rtrg_11_67","ratio_sim",0.455416410786988,"Abundance driven"
"bbs_rtrg_11_67","ratio_real",0.709594692819593,"Observed"
"bbs_rtrg_11_68","ratio_sim",0.802430567192852,"Abundance driven"
"bbs_rtrg_11_68","ratio_real",0.802430567192852,"Observed"
"bbs_rtrg_11_91","ratio_sim",1.44346710439101,"Abundance driven"
"bbs_rtrg_11_91","ratio_real",1.44346710439101,"Observed"
"bbs_rtrg_111_60","ratio_sim",1.2659830494897,"Abundance driven"
"bbs_rtrg_111_60","ratio_real",1.2659830494897,"Observed"
"bbs_rtrg_111_61","ratio_sim",0.561434149336113,"Abundance driven"
"bbs_rtrg_111_61","ratio_real",0.561434149336113,"Observed"
"bbs_rtrg_111_89","ratio_sim",1.41453292662043,"Abundance driven"
"bbs_rtrg_111_89","ratio_real",1.41453292662043,"Observed"
"bbs_rtrg_112_47","ratio_sim",0.774316991521617,"Abundance driven"
"bbs_rtrg_112_47","ratio_real",0.774316991521617,"Observed"
"bbs_rtrg_113_25","ratio_sim",0.543815252046377,"Abundance driven"
"bbs_rtrg_113_25","ratio_real",0.543815252046377,"Observed"
"bbs_rtrg_113_51","ratio_sim",0.8284824117945,"Abundance driven"
"bbs_rtrg_113_51","ratio_real",0.8284824117945,"Observed"
"bbs_rtrg_113_68","ratio_sim",0.853583340524983,"Abundance driven"
"bbs_rtrg_113_68","ratio_real",1.51441384318109,"Observed"
"bbs_rtrg_114_60","ratio_sim",0.486533721176856,"Abundance driven"
"bbs_rtrg_114_60","ratio_real",0.486533721176856,"Observed"
"bbs_rtrg_115_4","ratio_sim",1.60375478199568,"Abundance driven"
"bbs_rtrg_115_4","ratio_real",1.60375478199568,"Observed"
"bbs_rtrg_117_68","ratio_sim",1.21613754084141,"Abundance driven"
"bbs_rtrg_117_68","ratio_real",1.21613754084141,"Observed"
"bbs_rtrg_118_3","ratio_sim",1.45068040150395,"Abundance driven"
"bbs_rtrg_118_3","ratio_real",1.45068040150395,"Observed"
"bbs_rtrg_118_91","ratio_sim",0.756904665735944,"Abundance driven"
"bbs_rtrg_118_91","ratio_real",0.756904665735944,"Observed"
"bbs_rtrg_119_42","ratio_sim",0.507738119959573,"Abundance driven"
"bbs_rtrg_119_42","ratio_real",0.507738119959573,"Observed"
"bbs_rtrg_119_63","ratio_sim",0.777756164378977,"Abundance driven"
"bbs_rtrg_119_63","ratio_real",0.777756164378977,"Observed"
"bbs_rtrg_119_68","ratio_sim",0.884743084688022,"Abundance driven"
"bbs_rtrg_119_68","ratio_real",0.884743084688022,"Observed"
"bbs_rtrg_119_85","ratio_sim",0.768264644083841,"Abundance driven"
"bbs_rtrg_119_85","ratio_real",0.768264644083841,"Observed"
"bbs_rtrg_12_34","ratio_sim",0.594250720524624,"Abundance driven"
"bbs_rtrg_12_34","ratio_real",0.594250720524624,"Observed"
"bbs_rtrg_12_44","ratio_sim",0.667396146213887,"Abundance driven"
"bbs_rtrg_12_44","ratio_real",0.667396146213887,"Observed"
"bbs_rtrg_12_6","ratio_sim",0.591508200039099,"Abundance driven"
"bbs_rtrg_12_6","ratio_real",0.591508200039099,"Observed"
"bbs_rtrg_12_68","ratio_sim",0.382041155471803,"Abundance driven"
"bbs_rtrg_12_68","ratio_real",0.702967197363948,"Observed"
"bbs_rtrg_12_85","ratio_sim",0.503638722061757,"Abundance driven"
"bbs_rtrg_12_85","ratio_real",0.503638722061757,"Observed"
"bbs_rtrg_12_91","ratio_sim",0.715666215821666,"Abundance driven"
"bbs_rtrg_12_91","ratio_real",0.715666215821666,"Observed"
"bbs_rtrg_120_44","ratio_sim",0.490825741529808,"Abundance driven"
"bbs_rtrg_120_44","ratio_real",0.700861270783561,"Observed"
"bbs_rtrg_120_92","ratio_sim",0.84418750716723,"Abundance driven"
"bbs_rtrg_120_92","ratio_real",0.84418750716723,"Observed"
"bbs_rtrg_121_61","ratio_sim",0.680230792758453,"Abundance driven"
"bbs_rtrg_121_61","ratio_real",0.680230792758453,"Observed"
"bbs_rtrg_121_85","ratio_sim",0.703465849909904,"Abundance driven"
"bbs_rtrg_121_85","ratio_real",0.703465849909904,"Observed"
"bbs_rtrg_123_46","ratio_sim",0.863407628830424,"Abundance driven"
"bbs_rtrg_123_46","ratio_real",0.863407628830424,"Observed"
"bbs_rtrg_126_60","ratio_sim",0.464104278351177,"Abundance driven"
"bbs_rtrg_126_60","ratio_real",0.464104278351177,"Observed"
"bbs_rtrg_128_33","ratio_sim",0.486518589140693,"Abundance driven"
"bbs_rtrg_128_33","ratio_real",0.486518589140693,"Observed"
"bbs_rtrg_129_25","ratio_sim",0.522355239309615,"Abundance driven"
"bbs_rtrg_129_25","ratio_real",0.820646483014435,"Observed"
"bbs_rtrg_13_35","ratio_sim",0.766492052903157,"Abundance driven"
"bbs_rtrg_13_35","ratio_real",0.766492052903157,"Observed"
"bbs_rtrg_13_38","ratio_sim",0.507805957182957,"Abundance driven"
"bbs_rtrg_13_38","ratio_real",0.507805957182957,"Observed"
"bbs_rtrg_13_45","ratio_sim",0.63989435045941,"Abundance driven"
"bbs_rtrg_13_45","ratio_real",0.63989435045941,"Observed"
"bbs_rtrg_13_46","ratio_sim",0.610411184424438,"Abundance driven"
"bbs_rtrg_13_46","ratio_real",0.610411184424438,"Observed"
"bbs_rtrg_13_58","ratio_sim",1.19186833055405,"Abundance driven"
"bbs_rtrg_13_58","ratio_real",1.19186833055405,"Observed"
"bbs_rtrg_13_60","ratio_sim",1.89412212558478,"Abundance driven"
"bbs_rtrg_13_60","ratio_real",1.89412212558478,"Observed"
"bbs_rtrg_13_7","ratio_sim",0.679402915982825,"Abundance driven"
"bbs_rtrg_13_7","ratio_real",0.679402915982825,"Observed"
"bbs_rtrg_13_82","ratio_sim",0.766762026947191,"Abundance driven"
"bbs_rtrg_13_82","ratio_real",1.16950771991195,"Observed"
"bbs_rtrg_130_60","ratio_sim",0.587387468923291,"Abundance driven"
"bbs_rtrg_130_60","ratio_real",0.587387468923291,"Observed"
"bbs_rtrg_130_82","ratio_sim",2.78414051095654,"Abundance driven"
"bbs_rtrg_130_82","ratio_real",2.78414051095654,"Observed"
"bbs_rtrg_131_49","ratio_sim",0.668408148339324,"Abundance driven"
"bbs_rtrg_131_49","ratio_real",0.668408148339324,"Observed"
"bbs_rtrg_131_52","ratio_sim",0.641002168493509,"Abundance driven"
"bbs_rtrg_131_52","ratio_real",0.641002168493509,"Observed"
"bbs_rtrg_136_69","ratio_sim",0.6643489608807,"Abundance driven"
"bbs_rtrg_136_69","ratio_real",0.6643489608807,"Observed"
"bbs_rtrg_137_14","ratio_sim",0.689633954865302,"Abundance driven"
"bbs_rtrg_137_14","ratio_real",0.689633954865302,"Observed"
"bbs_rtrg_139_82","ratio_sim",0.450904906638947,"Abundance driven"
"bbs_rtrg_139_82","ratio_real",0.450904906638947,"Observed"
"bbs_rtrg_14_2","ratio_sim",1.44792175688147,"Abundance driven"
"bbs_rtrg_14_2","ratio_real",1.44792175688147,"Observed"
"bbs_rtrg_14_33","ratio_sim",3.86101422481284,"Abundance driven"
"bbs_rtrg_14_33","ratio_real",3.86101422481284,"Observed"
"bbs_rtrg_14_34","ratio_sim",0.650343818819975,"Abundance driven"
"bbs_rtrg_14_34","ratio_real",0.650343818819975,"Observed"
"bbs_rtrg_14_36","ratio_sim",0.326698118466156,"Abundance driven"
"bbs_rtrg_14_36","ratio_real",0.326698118466156,"Observed"
"bbs_rtrg_14_38","ratio_sim",0.695136319244419,"Abundance driven"
"bbs_rtrg_14_38","ratio_real",0.695136319244419,"Observed"
"bbs_rtrg_14_46","ratio_sim",0.513211739128458,"Abundance driven"
"bbs_rtrg_14_46","ratio_real",0.513211739128458,"Observed"
"bbs_rtrg_14_47","ratio_sim",1.53304002417341,"Abundance driven"
"bbs_rtrg_14_47","ratio_real",1.53304002417341,"Observed"
"bbs_rtrg_14_52","ratio_sim",1.44321809050554,"Abundance driven"
"bbs_rtrg_14_52","ratio_real",1.44321809050554,"Observed"
"bbs_rtrg_14_54","ratio_sim",3.0251578170087,"Abundance driven"
"bbs_rtrg_14_54","ratio_real",1.28802671568397,"Observed"
"bbs_rtrg_14_58","ratio_sim",1.41006947315266,"Abundance driven"
"bbs_rtrg_14_58","ratio_real",1.41006947315266,"Observed"
"bbs_rtrg_14_68","ratio_sim",0.575034354774657,"Abundance driven"
"bbs_rtrg_14_68","ratio_real",0.575034354774657,"Observed"
"bbs_rtrg_14_88","ratio_sim",0.847085879732426,"Abundance driven"
"bbs_rtrg_14_88","ratio_real",0.847085879732426,"Observed"
"bbs_rtrg_140_83","ratio_sim",1.35349967522419,"Abundance driven"
"bbs_rtrg_140_83","ratio_real",1.35349967522419,"Observed"
"bbs_rtrg_15_25","ratio_sim",0.492737369346415,"Abundance driven"
"bbs_rtrg_15_25","ratio_real",0.492737369346415,"Observed"
"bbs_rtrg_15_38","ratio_sim",0.565887879382948,"Abundance driven"
"bbs_rtrg_15_38","ratio_real",0.884652063043753,"Observed"
"bbs_rtrg_15_46","ratio_sim",0.563924071588623,"Abundance driven"
"bbs_rtrg_15_46","ratio_real",0.563924071588623,"Observed"
"bbs_rtrg_15_50","ratio_sim",0.825680211866456,"Abundance driven"
"bbs_rtrg_15_50","ratio_real",0.825680211866456,"Observed"
"bbs_rtrg_15_58","ratio_sim",0.863521860761564,"Abundance driven"
"bbs_rtrg_15_58","ratio_real",0.863521860761564,"Observed"
"bbs_rtrg_15_68","ratio_sim",0.572691866506168,"Abundance driven"
"bbs_rtrg_15_68","ratio_real",1.09918771675472,"Observed"
"bbs_rtrg_15_7","ratio_sim",1.26821248593902,"Abundance driven"
"bbs_rtrg_15_7","ratio_real",1.26821248593902,"Observed"
"bbs_rtrg_15_85","ratio_sim",0.745199203185986,"Abundance driven"
"bbs_rtrg_15_85","ratio_real",0.745199203185986,"Observed"
"bbs_rtrg_15_87","ratio_sim",0.845989751156506,"Abundance driven"
"bbs_rtrg_15_87","ratio_real",0.845989751156506,"Observed"
"bbs_rtrg_153_14","ratio_sim",0.575607394671866,"Abundance driven"
"bbs_rtrg_153_14","ratio_real",1.06400729339929,"Observed"
"bbs_rtrg_155_14","ratio_sim",0.827943298086405,"Abundance driven"
"bbs_rtrg_155_14","ratio_real",0.827943298086405,"Observed"
"bbs_rtrg_155_72","ratio_sim",0.798305496563078,"Abundance driven"
"bbs_rtrg_155_72","ratio_real",0.798305496563078,"Observed"
"bbs_rtrg_16_38","ratio_sim",1.48452683344845,"Abundance driven"
"bbs_rtrg_16_38","ratio_real",1.48452683344845,"Observed"
"bbs_rtrg_16_46","ratio_sim",0.515707947257869,"Abundance driven"
"bbs_rtrg_16_46","ratio_real",0.515707947257869,"Observed"
"bbs_rtrg_16_52","ratio_sim",0.632106435249286,"Abundance driven"
"bbs_rtrg_16_52","ratio_real",0.632106435249286,"Observed"
"bbs_rtrg_16_72","ratio_sim",1.22176605766824,"Abundance driven"
"bbs_rtrg_16_72","ratio_real",1.22176605766824,"Observed"
"bbs_rtrg_16_82","ratio_sim",1.44894336177561,"Abundance driven"
"bbs_rtrg_16_82","ratio_real",2.02915410774674,"Observed"
"bbs_rtrg_16_90","ratio_sim",0.752101792826136,"Abundance driven"
"bbs_rtrg_16_90","ratio_real",1.38245825672248,"Observed"
"bbs_rtrg_165_72","ratio_sim",1.12870143005309,"Abundance driven"
"bbs_rtrg_165_72","ratio_real",1.12870143005309,"Observed"
"bbs_rtrg_166_14","ratio_sim",1.92720263463051,"Abundance driven"
"bbs_rtrg_166_14","ratio_real",1.92720263463051,"Observed"
"bbs_rtrg_168_66","ratio_sim",0.850919039005229,"Abundance driven"
"bbs_rtrg_168_66","ratio_real",0.850919039005229,"Observed"
"bbs_rtrg_17_36","ratio_sim",0.663594801192174,"Abundance driven"
"bbs_rtrg_17_36","ratio_real",0.663594801192174,"Observed"
"bbs_rtrg_17_47","ratio_sim",0.826323403092011,"Abundance driven"
"bbs_rtrg_17_47","ratio_real",0.826323403092011,"Observed"
"bbs_rtrg_17_49","ratio_sim",0.805035378069025,"Abundance driven"
"bbs_rtrg_17_49","ratio_real",0.805035378069025,"Observed"
"bbs_rtrg_17_50","ratio_sim",0.543285475462616,"Abundance driven"
"bbs_rtrg_17_50","ratio_real",0.543285475462616,"Observed"
"bbs_rtrg_17_53","ratio_sim",0.57335480135057,"Abundance driven"
"bbs_rtrg_17_53","ratio_real",0.57335480135057,"Observed"
"bbs_rtrg_17_54","ratio_sim",0.725962401505037,"Abundance driven"
"bbs_rtrg_17_54","ratio_real",0.725962401505037,"Observed"
"bbs_rtrg_17_58","ratio_sim",0.805502740343206,"Abundance driven"
"bbs_rtrg_17_58","ratio_real",0.805502740343206,"Observed"
"bbs_rtrg_17_60","ratio_sim",1.30393020972084,"Abundance driven"
"bbs_rtrg_17_60","ratio_real",2.07869215116061,"Observed"
"bbs_rtrg_18_25","ratio_sim",0.409337863452657,"Abundance driven"
"bbs_rtrg_18_25","ratio_real",0.409337863452657,"Observed"
"bbs_rtrg_18_42","ratio_sim",0.843481115983956,"Abundance driven"
"bbs_rtrg_18_42","ratio_real",0.843481115983956,"Observed"
"bbs_rtrg_18_49","ratio_sim",0.71282163083627,"Abundance driven"
"bbs_rtrg_18_49","ratio_real",0.71282163083627,"Observed"
"bbs_rtrg_18_53","ratio_sim",1.16492666302434,"Abundance driven"
"bbs_rtrg_18_53","ratio_real",1.16492666302434,"Observed"
"bbs_rtrg_18_58","ratio_sim",0.405918429258519,"Abundance driven"
"bbs_rtrg_18_58","ratio_real",0.405918429258519,"Observed"
"bbs_rtrg_18_60","ratio_sim",1.6171233840807,"Abundance driven"
"bbs_rtrg_18_60","ratio_real",1.6171233840807,"Observed"
"bbs_rtrg_18_68","ratio_sim",0.826042759041632,"Abundance driven"
"bbs_rtrg_18_68","ratio_real",0.826042759041632,"Observed"
"bbs_rtrg_182_72","ratio_sim",0.402392419509304,"Abundance driven"
"bbs_rtrg_182_72","ratio_real",0.402392419509304,"Observed"
"bbs_rtrg_186_14","ratio_sim",0.517504164155164,"Abundance driven"
"bbs_rtrg_186_14","ratio_real",0.517504164155164,"Observed"
"bbs_rtrg_188_14","ratio_sim",0.722980455980003,"Abundance driven"
"bbs_rtrg_188_14","ratio_real",0.722980455980003,"Observed"
"bbs_rtrg_19_44","ratio_sim",0.624586916980228,"Abundance driven"
"bbs_rtrg_19_44","ratio_real",0.624586916980228,"Observed"
"bbs_rtrg_19_47","ratio_sim",2.43142076602285,"Abundance driven"
"bbs_rtrg_19_47","ratio_real",2.43142076602285,"Observed"
"bbs_rtrg_19_53","ratio_sim",0.647200366274309,"Abundance driven"
"bbs_rtrg_19_53","ratio_real",0.647200366274309,"Observed"
"bbs_rtrg_19_58","ratio_sim",0.518373195189511,"Abundance driven"
"bbs_rtrg_19_58","ratio_real",0.518373195189511,"Observed"
"bbs_rtrg_19_60","ratio_sim",1.4612793953767,"Abundance driven"
"bbs_rtrg_19_60","ratio_real",1.4612793953767,"Observed"
"bbs_rtrg_19_7","ratio_sim",1.27985232109495,"Abundance driven"
"bbs_rtrg_19_7","ratio_real",1.27985232109495,"Observed"
"bbs_rtrg_19_85","ratio_sim",0.727011441900793,"Abundance driven"
"bbs_rtrg_19_85","ratio_real",0.727011441900793,"Observed"
"bbs_rtrg_19_90","ratio_sim",0.820996718569413,"Abundance driven"
"bbs_rtrg_19_90","ratio_real",0.820996718569413,"Observed"
"bbs_rtrg_19_91","ratio_sim",0.416353089321638,"Abundance driven"
"bbs_rtrg_19_91","ratio_real",0.416353089321638,"Observed"
"bbs_rtrg_19_92","ratio_sim",0.705905713755857,"Abundance driven"
"bbs_rtrg_19_92","ratio_real",0.705905713755857,"Observed"
"bbs_rtrg_193_72","ratio_sim",1.34900557935935,"Abundance driven"
"bbs_rtrg_193_72","ratio_real",1.34900557935935,"Observed"
"bbs_rtrg_194_72","ratio_sim",0.652760723137168,"Abundance driven"
"bbs_rtrg_194_72","ratio_real",0.652760723137168,"Observed"
"bbs_rtrg_195_72","ratio_sim",0.552464793407736,"Abundance driven"
"bbs_rtrg_195_72","ratio_real",0.552464793407736,"Observed"
"bbs_rtrg_199_14","ratio_sim",1.24039118960077,"Abundance driven"
"bbs_rtrg_199_14","ratio_real",1.24039118960077,"Observed"
"bbs_rtrg_2_33","ratio_sim",2.35668196043387,"Abundance driven"
"bbs_rtrg_2_33","ratio_real",2.35668196043387,"Observed"
"bbs_rtrg_2_34","ratio_sim",0.554994709058958,"Abundance driven"
"bbs_rtrg_2_34","ratio_real",0.554994709058958,"Observed"
"bbs_rtrg_2_36","ratio_sim",1.84579091407003,"Abundance driven"
"bbs_rtrg_2_36","ratio_real",1.84579091407003,"Observed"
"bbs_rtrg_2_45","ratio_sim",0.640619998463207,"Abundance driven"
"bbs_rtrg_2_45","ratio_real",0.640619998463207,"Observed"
"bbs_rtrg_2_53","ratio_sim",1.21189697191075,"Abundance driven"
"bbs_rtrg_2_53","ratio_real",1.21189697191075,"Observed"
"bbs_rtrg_2_59","ratio_sim",0.51430036748201,"Abundance driven"
"bbs_rtrg_2_59","ratio_real",0.51430036748201,"Observed"
"bbs_rtrg_2_63","ratio_sim",1.1965643032215,"Abundance driven"
"bbs_rtrg_2_63","ratio_real",1.1965643032215,"Observed"
"bbs_rtrg_2_72","ratio_sim",0.825731688940454,"Abundance driven"
"bbs_rtrg_2_72","ratio_real",0.825731688940454,"Observed"
"bbs_rtrg_2_80","ratio_sim",0.300501516455403,"Abundance driven"
"bbs_rtrg_2_80","ratio_real",0.300501516455403,"Observed"
"bbs_rtrg_2_89","ratio_sim",2.38757752612844,"Abundance driven"
"bbs_rtrg_2_89","ratio_real",2.38757752612844,"Observed"
"bbs_rtrg_2_92","ratio_sim",0.62950554169629,"Abundance driven"
"bbs_rtrg_2_92","ratio_real",0.62950554169629,"Observed"
"bbs_rtrg_20_2","ratio_sim",0.513340294828265,"Abundance driven"
"bbs_rtrg_20_2","ratio_real",0.513340294828265,"Observed"
"bbs_rtrg_20_25","ratio_sim",0.512028714053108,"Abundance driven"
"bbs_rtrg_20_25","ratio_real",0.512028714053108,"Observed"
"bbs_rtrg_20_33","ratio_sim",0.501626632972035,"Abundance driven"
"bbs_rtrg_20_33","ratio_real",0.501626632972035,"Observed"
"bbs_rtrg_20_34","ratio_sim",0.508128978885401,"Abundance driven"
"bbs_rtrg_20_34","ratio_real",0.508128978885401,"Observed"
"bbs_rtrg_20_58","ratio_sim",0.61661094604865,"Abundance driven"
"bbs_rtrg_20_58","ratio_real",0.61661094604865,"Observed"
"bbs_rtrg_20_59","ratio_sim",0.408735756687192,"Abundance driven"
"bbs_rtrg_20_59","ratio_real",0.408735756687192,"Observed"
"bbs_rtrg_20_60","ratio_sim",0.774377497914643,"Abundance driven"
"bbs_rtrg_20_60","ratio_real",0.774377497914643,"Observed"
"bbs_rtrg_20_7","ratio_sim",1.4891067573289,"Abundance driven"
"bbs_rtrg_20_7","ratio_real",1.4891067573289,"Observed"
"bbs_rtrg_203_69","ratio_sim",1.37167429430513,"Abundance driven"
"bbs_rtrg_203_69","ratio_real",1.37167429430513,"Observed"
"bbs_rtrg_207_17","ratio_sim",0.870961365013263,"Abundance driven"
"bbs_rtrg_207_17","ratio_real",0.870961365013263,"Observed"
"bbs_rtrg_208_11","ratio_sim",0.685016195735149,"Abundance driven"
"bbs_rtrg_208_11","ratio_real",0.685016195735149,"Observed"
"bbs_rtrg_208_33","ratio_sim",0.483446723662603,"Abundance driven"
"bbs_rtrg_208_33","ratio_real",0.483446723662603,"Observed"
"bbs_rtrg_21_14","ratio_sim",0.728971731100018,"Abundance driven"
"bbs_rtrg_21_14","ratio_real",0.728971731100018,"Observed"
"bbs_rtrg_21_25","ratio_sim",1.28774195879015,"Abundance driven"
"bbs_rtrg_21_25","ratio_real",1.28774195879015,"Observed"
"bbs_rtrg_21_3","ratio_sim",1.23298402541353,"Abundance driven"
"bbs_rtrg_21_3","ratio_real",1.23298402541353,"Observed"
"bbs_rtrg_21_33","ratio_sim",0.373010129134297,"Abundance driven"
"bbs_rtrg_21_33","ratio_real",0.373010129134297,"Observed"
"bbs_rtrg_21_35","ratio_sim",0.599231675147553,"Abundance driven"
"bbs_rtrg_21_35","ratio_real",0.599231675147553,"Observed"
"bbs_rtrg_21_38","ratio_sim",4.16445679548943,"Abundance driven"
"bbs_rtrg_21_38","ratio_real",4.16445679548943,"Observed"
"bbs_rtrg_21_39","ratio_sim",2.28351067112016,"Abundance driven"
"bbs_rtrg_21_39","ratio_real",2.28351067112016,"Observed"
"bbs_rtrg_21_52","ratio_sim",0.403391873202056,"Abundance driven"
"bbs_rtrg_21_52","ratio_real",0.403391873202056,"Observed"
"bbs_rtrg_21_66","ratio_sim",0.849459666972679,"Abundance driven"
"bbs_rtrg_21_66","ratio_real",0.849459666972679,"Observed"
"bbs_rtrg_21_76","ratio_sim",0.422548634481322,"Abundance driven"
